.Box: 24.9781454025390417,24.9781454025390417,24.9781454025390417
17.270073 8.773073 18.629073 @ 0.500000 C[0,0,1,1]
19.495073 8.358073 17.531073 @ 0.500000 C[0,0,1,1]
22.609073 8.367073 18.290073 @ 0.500000 C[0,0,1,1]
23.847073 8.690073 18.690073 @ 0.500000 C[0,0,1,1]
20.177073 9.968073 18.257073 @ 0.500000 C[0,0,1,1]
23.451073 9.932073 18.833073 @ 0.500000 C[0,0,1,1]
24.335073 9.634073 18.384073 @ 0.500000 C[0,0,1,1]
17.902073 9.982073 17.747073 @ 0.500000 C[0,0,1,1]
17.936073 9.991073 18.678073 @ 0.500000 C[0,0,1,1]
20.017073 10.799073 17.683073 @ 0.500000 C[0,0,1,1]
20.976073 10.347073 18.166073 @ 0.500000 C[0,0,1,1]
24.656073 10.963073 18.577073 @ 0.500000 C[0,0,1,1]
19.839073 10.522073 24.802073 @ 0.500000 C[0,0,1,1]
17.930073 11.004073 17.761073 @ 0.500000 C[0,0,1,1]
20.458073 11.549073 18.137073 @ 0.500000 C[0,0,1,1]
21.211073 11.326073 17.674073 @ 0.500000 C[0,0,1,1]
21.918073 10.892073 18.218073 @ 0.500000 C[0,0,1,1]
23.397073 11.780073 17.625073 @ 0.500000 C[0,0,1,1]
19.453073 11.430073 18.285073 @ 0.500000 C[0,0,1,1]
24.279073 11.790073 18.152073 @ 0.500000 C[0,0,1,1]
12.612073 4.654073 14.067073 @ 0.500000 C[0,0,1,1]
15.303073 2.321073 12.674073 @ 0.500000 C[0,0,1,1]
21.430073 2.792073 19.078073 @ 0.500000 C[0,0,1,1]
22.142073 3.628073 18.884073 @ 0.500000 C[0,0,1,1]
23.599073 3.054073 18.819073 @ 0.500000 C[0,0,1,1]
19.414073 4.056073 18.257073 @ 0.500000 C[0,0,1,1]
21.213073 3.754073 19.194073 @ 0.500000 C[0,0,1,1]
24.805073 4.526073 19.055073 @ 0.500000 C[0,0,1,1]
20.138073 4.721073 18.260073 @ 0.500000 C[0,0,1,1]
20.850073 4.921073 19.241073 @ 0.500000 C[0,0,1,1]
21.912073 5.421073 19.087073 @ 0.500000 C[0,0,1,1]
23.968073 5.041073 19.103073 @ 0.500000 C[0,0,1,1]
12.761073 6.796073 14.057073 @ 0.500000 C[0,0,1,1]
20.949073 6.390073 18.152073 @ 0.500000 C[0,0,1,1]
22.323073 6.329073 18.976073 @ 0.500000 C[0,0,1,1]
18.135073 7.254073 19.131073 @ 0.500000 C[0,0,1,1]
17.234073 6.815073 19.238073 @ 0.500000 C[0,0,1,1]
20.116073 6.710073 18.451073 @ 0.500000 C[0,0,1,1]
23.075073 6.866073 18.886073 @ 0.500000 C[0,0,1,1]
24.051073 6.899073 19.257073 @ 0.500000 C[0,0,1,1]
16.953073 7.765073 19.314073 @ 0.500000 C[0,0,1,1]
18.560073 8.009073 18.659073 @ 0.500000 C[0,0,1,1]
19.850073 7.321073 19.135073 @ 0.500000 C[0,0,1,1]
21.537073 6.997073 18.952073 @ 0.500000 C[0,0,1,1]
18.397073 9.129073 18.918073 @ 0.500000 C[0,0,1,1]
19.961073 8.408073 18.659073 @ 0.500000 C[0,0,1,1]
23.429073 7.871073 18.901073 @ 0.500000 C[0,0,1,1]
17.274073 9.321073 19.451073 @ 0.500000 C[0,0,1,1]
18.735073 9.560073 18.133073 @ 0.500000 C[0,0,1,1]
21.461073 8.072073 18.813073 @ 0.500000 C[0,0,1,1]
22.996073 9.016073 18.935073 @ 0.500000 C[0,0,1,1]
24.755073 8.661073 19.083073 @ 0.500000 C[0,0,1,1]
20.142073 9.894073 19.364073 @ 0.500000 C[0,0,1,1]
21.710073 8.966073 18.562073 @ 0.500000 C[0,0,1,1]
19.199073 10.313073 18.912073 @ 0.500000 C[0,0,1,1]
20.432073 10.732073 19.778073 @ 0.500000 C[0,0,1,1]
21.296073 9.642073 19.102073 @ 0.500000 C[0,0,1,1]
22.436073 10.066073 18.657073 @ 0.500000 C[0,0,1,1]
24.818073 10.592073 19.435073 @ 0.500000 C[0,0,1,1]
18.524073 11.537073 18.323073 @ 0.500000 C[0,0,1,1]
20.602073 11.939073 18.977073 @ 0.500000 C[0,0,1,1]
21.818073 11.433073 19.113073 @ 0.500000 C[0,0,1,1]
23.344073 11.086073 18.374073 @ 0.500000 C[0,0,1,1]
24.689073 5.372073 14.236073 @ 0.500000 C[0,0,1,1]
22.396073 12.272073 19.184073 @ 0.500000 C[0,0,1,1]
24.036073 12.069073 19.028073 @ 0.500000 C[0,0,1,1]
24.309073 12.473073 19.929073 @ 0.500000 C[0,0,1,1]
24.941073 10.517073 24.246073 @ 0.500000 C[0,0,1,1]
24.885073 2.786073 12.980073 @ 0.500000 C[0,0,1,1]
22.187073 2.969073 19.736073 @ 0.500000 C[0,0,1,1]
24.344073 3.467073 19.623073 @ 0.500000 C[0,0,1,1]
20.813073 4.073073 20.028073 @ 0.500000 C[0,0,1,1]
23.047073 5.252073 12.516073 @ 0.500000 C[0,0,1,1]
19.130073 5.788073 19.464073 @ 0.500000 C[0,0,1,1]
23.948073 5.061073 20.412073 @ 0.500000 C[0,0,1,1]
17.835073 9.435073 24.949073 @ 0.500000 C[0,0,1,1]
18.248073 6.040073 19.428073 @ 0.500000 C[0,0,1,1]
19.474073 5.457073 20.311073 @ 0.500000 C[0,0,1,1]
20.027073 4.880073 19.787073 @ 0.500000 C[0,0,1,1]
21.224073 5.590073 19.851073 @ 0.500000 C[0,0,1,1]
17.950073 6.541073 20.189073 @ 0.500000 C[0,0,1,1]
18.863073 6.648073 19.889073 @ 0.500000 C[0,0,1,1]
20.851073 6.276073 19.104073 @ 0.500000 C[0,0,1,1]
23.436073 6.489073 19.864073 @ 0.500000 C[0,0,1,1]
24.836073 7.191073 19.636073 @ 0.500000 C[0,0,1,1]
17.751073 8.239073 19.579073 @ 0.500000 C[0,0,1,1]
18.914073 7.554073 19.644073 @ 0.500000 C[0,0,1,1]
22.242073 7.467073 19.440073 @ 0.500000 C[0,0,1,1]
23.122073 7.577073 19.878073 @ 0.500000 C[0,0,1,1]
19.300073 9.008073 19.019073 @ 0.500000 C[0,0,1,1]
20.681073 7.923073 19.595073 @ 0.500000 C[0,0,1,1]
21.469073 8.490073 19.736073 @ 0.500000 C[0,0,1,1]
24.178073 7.919073 19.520073 @ 0.500000 C[0,0,1,1]
24.266073 11.241073 24.428073 @ 0.500000 C[0,0,1,1]
17.777073 9.154073 20.266073 @ 0.500000 C[0,0,1,1]
23.495073 9.074073 19.704073 @ 0.500000 C[0,0,1,1]
19.084073 9.971073 19.800073 @ 0.500000 C[0,0,1,1]
20.090073 9.321073 20.114073 @ 0.500000 C[0,0,1,1]
23.770073 10.769073 19.426073 @ 0.500000 C[0,0,1,1]
18.370073 10.715073 19.127073 @ 0.500000 C[0,0,1,1]
21.051073 9.829073 20.072073 @ 0.500000 C[0,0,1,1]
23.103073 11.432073 19.263073 @ 0.500000 C[0,0,1,1]
21.611073 10.699073 19.687073 @ 0.500000 C[0,0,1,1]
22.644073 10.629073 19.469073 @ 0.500000 C[0,0,1,1]
24.940073 8.212073 20.283073 @ 0.500000 C[0,0,1,1]
20.429073 12.299073 19.885073 @ 0.500000 C[0,0,1,1]
21.071073 11.555073 19.818073 @ 0.500000 C[0,0,1,1]
23.498073 11.911073 20.482073 @ 0.500000 C[0,0,1,1]
24.655073 11.305073 22.895073 @ 0.500000 C[0,0,1,1]
24.860073 6.924073 17.676073 @ 0.500000 C[0,0,1,1]
21.998073 3.759073 20.191073 @ 0.500000 C[0,0,1,1]
23.199073 3.431073 20.231073 @ 0.500000 C[0,0,1,1]
21.652073 4.605073 19.905073 @ 0.500000 C[0,0,1,1]
23.893073 4.051073 20.452073 @ 0.500000 C[0,0,1,1]
19.103073 4.464073 19.781073 @ 0.500000 C[0,0,1,1]
22.327073 5.412073 20.340073 @ 0.500000 C[0,0,1,1]
23.263073 4.824073 21.521073 @ 0.500000 C[0,0,1,1]
24.223073 5.966073 20.671073 @ 0.500000 C[0,0,1,1]
23.185073 5.611073 20.699073 @ 0.500000 C[0,0,1,1]
21.554073 6.936073 20.564073 @ 0.500000 C[0,0,1,1]
23.092073 6.538073 20.789073 @ 0.500000 C[0,0,1,1]
24.687073 6.982073 20.936073 @ 0.500000 C[0,0,1,1]
17.746073 7.745073 21.077073 @ 0.500000 C[0,0,1,1]
20.790073 7.083073 20.051073 @ 0.500000 C[0,0,1,1]
23.986073 7.421073 20.315073 @ 0.500000 C[0,0,1,1]
17.809073 8.692073 21.057073 @ 0.500000 C[0,0,1,1]
19.678073 8.394073 19.653073 @ 0.500000 C[0,0,1,1]
23.107073 8.384073 21.367073 @ 0.500000 C[0,0,1,1]
21.492073 8.109073 20.588073 @ 0.500000 C[0,0,1,1]
23.276073 9.138073 20.860073 @ 0.500000 C[0,0,1,1]
23.876073 8.558073 20.394073 @ 0.500000 C[0,0,1,1]
24.894073 9.155073 20.211073 @ 0.500000 C[0,0,1,1]
24.415073 9.713073 24.625073 @ 0.500000 C[0,0,1,1]
20.945073 8.968073 20.472073 @ 0.500000 C[0,0,1,1]
21.989073 8.897073 20.947073 @ 0.500000 C[0,0,1,1]
23.747073 10.207073 20.177073 @ 0.500000 C[0,0,1,1]
19.531073 10.178073 20.647073 @ 0.500000 C[0,0,1,1]
24.916073 10.209073 20.564073 @ 0.500000 C[0,0,1,1]
18.593073 11.842073 20.503073 @ 0.500000 C[0,0,1,1]
21.448073 10.651073 20.563073 @ 0.500000 C[0,0,1,1]
24.158073 11.272073 20.408073 @ 0.500000 C[0,0,1,1]
22.645073 11.521073 20.335073 @ 0.500000 C[0,0,1,1]
21.741073 11.790073 20.488073 @ 0.500000 C[0,0,1,1]
19.103073 0.519073 12.711073 @ 0.500000 C[0,0,1,1]
15.375073 12.468073 12.838073 @ 0.500000 C[0,0,1,1]
20.774073 12.416073 16.445073 @ 0.500000 C[0,0,1,1]
22.091073 4.059073 21.128073 @ 0.500000 C[0,0,1,1]
23.041073 3.224073 21.142073 @ 0.500000 C[0,0,1,1]
21.606073 4.788073 20.811073 @ 0.500000 C[0,0,1,1]
24.044073 4.184073 22.117073 @ 0.500000 C[0,0,1,1]
23.773073 5.093073 22.286073 @ 0.500000 C[0,0,1,1]
20.471073 5.630073 20.779073 @ 0.500000 C[0,0,1,1]
21.970073 6.041073 21.185073 @ 0.500000 C[0,0,1,1]
19.365073 6.569073 21.028073 @ 0.500000 C[0,0,1,1]
20.979073 6.284073 21.182073 @ 0.500000 C[0,0,1,1]
19.574073 7.545073 20.978073 @ 0.500000 C[0,0,1,1]
22.350073 7.401073 21.012073 @ 0.500000 C[0,0,1,1]
23.244073 7.427073 21.412073 @ 0.500000 C[0,0,1,1]
19.555073 8.440073 20.699073 @ 0.500000 C[0,0,1,1]
20.581073 7.310073 21.372073 @ 0.500000 C[0,0,1,1]
22.144073 8.051073 21.657073 @ 0.500000 C[0,0,1,1]
24.044073 8.079073 21.630073 @ 0.500000 C[0,0,1,1]
20.385073 8.312073 21.496073 @ 0.500000 C[0,0,1,1]
18.511073 9.487073 21.620073 @ 0.500000 C[0,0,1,1]
20.712073 9.999073 21.610073 @ 0.500000 C[0,0,1,1]
21.691073 9.289073 21.801073 @ 0.500000 C[0,0,1,1]
22.617073 9.576073 21.567073 @ 0.500000 C[0,0,1,1]
20.551073 7.251073 12.887073 @ 0.500000 C[0,0,1,1]
18.846073 10.957073 20.876073 @ 0.500000 C[0,0,1,1]
23.553073 11.146073 21.199073 @ 0.500000 C[0,0,1,1]
24.076073 10.329073 21.172073 @ 0.500000 C[0,0,1,1]
18.312073 10.897073 21.686073 @ 0.500000 C[0,0,1,1]
21.287073 11.597073 22.074073 @ 0.500000 C[0,0,1,1]
22.896073 11.351073 21.933073 @ 0.500000 C[0,0,1,1]
24.389073 11.801073 21.404073 @ 0.500000 C[0,0,1,1]
20.355073 12.312073 21.206073 @ 0.500000 C[0,0,1,1]
22.757073 12.166073 21.398073 @ 0.500000 C[0,0,1,1]
22.251073 3.757073 24.793073 @ 0.500000 C[0,0,1,1]
20.188073 12.465073 14.874073 @ 0.500000 C[0,0,1,1]
22.745073 3.748073 21.910073 @ 0.500000 C[0,0,1,1]
20.666073 4.869073 22.717073 @ 0.500000 C[0,0,1,1]
21.028073 4.477073 21.920073 @ 0.500000 C[0,0,1,1]
22.999073 4.485073 22.441073 @ 0.500000 C[0,0,1,1]
19.054073 5.254073 21.728073 @ 0.500000 C[0,0,1,1]
21.723073 5.331073 21.795073 @ 0.500000 C[0,0,1,1]
24.266073 4.636073 21.316073 @ 0.500000 C[0,0,1,1]
18.769073 5.840073 22.360073 @ 0.500000 C[0,0,1,1]
21.261073 5.916073 22.420073 @ 0.500000 C[0,0,1,1]
23.731073 5.887073 21.762073 @ 0.500000 C[0,0,1,1]
24.681073 5.780073 22.033073 @ 0.500000 C[0,0,1,1]
19.372073 6.979073 21.924073 @ 0.500000 C[0,0,1,1]
22.287073 6.238073 22.298073 @ 0.500000 C[0,0,1,1]
18.924073 7.546073 22.530073 @ 0.500000 C[0,0,1,1]
21.423073 6.940073 21.686073 @ 0.500000 C[0,0,1,1]
22.422073 7.526073 22.481073 @ 0.500000 C[0,0,1,1]
18.745073 7.937073 21.651073 @ 0.500000 C[0,0,1,1]
20.582073 8.614073 22.371073 @ 0.500000 C[0,0,1,1]
22.701073 8.459073 22.587073 @ 0.500000 C[0,0,1,1]
24.295073 8.390073 22.500073 @ 0.500000 C[0,0,1,1]
24.515073 8.815073 21.239073 @ 0.500000 C[0,0,1,1]
19.601073 8.509073 22.742073 @ 0.500000 C[0,0,1,1]
21.779073 8.758073 22.688073 @ 0.500000 C[0,0,1,1]
17.762073 9.605073 22.139073 @ 0.500000 C[0,0,1,1]
19.416073 9.473073 21.940073 @ 0.500000 C[0,0,1,1]
19.857073 10.204073 22.768073 @ 0.500000 C[0,0,1,1]
20.961073 9.995073 22.529073 @ 0.500000 C[0,0,1,1]
23.566073 9.665073 21.734073 @ 0.500000 C[0,0,1,1]
21.278073 10.790073 21.585073 @ 0.500000 C[0,0,1,1]
20.135073 10.820073 22.084073 @ 0.500000 C[0,0,1,1]
24.338073 11.006073 21.906073 @ 0.500000 C[0,0,1,1]
22.403073 12.296073 12.864073 @ 0.500000 C[0,0,1,1]
18.896073 11.631073 21.695073 @ 0.500000 C[0,0,1,1]
20.438073 11.688073 22.442073 @ 0.500000 C[0,0,1,1]
24.957073 7.938073 21.302073 @ 0.500000 C[0,0,1,1]
24.871073 10.184073 22.009073 @ 0.500000 C[0,0,1,1]
20.933073 3.240073 23.788073 @ 0.500000 C[0,0,1,1]
23.661073 2.899073 22.326073 @ 0.500000 C[0,0,1,1]
24.352073 2.478073 22.802073 @ 0.500000 C[0,0,1,1]
20.385073 3.995073 23.450073 @ 0.500000 C[0,0,1,1]
23.463073 3.058073 23.287073 @ 0.500000 C[0,0,1,1]
19.842073 4.831073 22.090073 @ 0.500000 C[0,0,1,1]
20.255073 5.727073 22.923073 @ 0.500000 C[0,0,1,1]
21.741073 5.063073 22.774073 @ 0.500000 C[0,0,1,1]
22.722073 5.208073 23.006073 @ 0.500000 C[0,0,1,1]
23.916073 4.106073 23.752073 @ 0.500000 C[0,0,1,1]
20.165073 5.888073 21.936073 @ 0.500000 C[0,0,1,1]
23.507073 6.051073 23.047073 @ 0.500000 C[0,0,1,1]
19.378073 6.639073 23.726073 @ 0.500000 C[0,0,1,1]
20.362073 6.674073 22.343073 @ 0.500000 C[0,0,1,1]
23.035073 6.764073 22.562073 @ 0.500000 C[0,0,1,1]
24.428073 6.544073 22.485073 @ 0.500000 C[0,0,1,1]
20.340073 7.668073 22.351073 @ 0.500000 C[0,0,1,1]
23.903073 7.327073 22.401073 @ 0.500000 C[0,0,1,1]
18.855073 8.633073 22.234073 @ 0.500000 C[0,0,1,1]
23.239073 7.634073 23.104073 @ 0.500000 C[0,0,1,1]
17.249073 8.848073 22.405073 @ 0.500000 C[0,0,1,1]
17.978073 9.002073 23.134073 @ 0.500000 C[0,0,1,1]
19.988073 9.301073 23.019073 @ 0.500000 C[0,0,1,1]
23.550073 8.843073 22.081073 @ 0.500000 C[0,0,1,1]
18.837073 9.611073 22.723073 @ 0.500000 C[0,0,1,1]
22.121073 10.821073 22.252073 @ 0.500000 C[0,0,1,1]
23.844073 10.231073 22.492073 @ 0.500000 C[0,0,1,1]
19.179073 10.998073 22.393073 @ 0.500000 C[0,0,1,1]
19.702073 11.177073 23.466073 @ 0.500000 C[0,0,1,1]
20.637073 11.583073 23.344073 @ 0.500000 C[0,0,1,1]
21.450073 10.774073 23.000073 @ 0.500000 C[0,0,1,1]
22.915073 10.353073 22.299073 @ 0.500000 C[0,0,1,1]
24.885073 7.062073 23.805073 @ 0.500000 C[0,0,1,1]
19.382073 12.052073 23.114073 @ 0.500000 C[0,0,1,1]
23.318073 11.776073 23.157073 @ 0.500000 C[0,0,1,1]
24.921073 8.974073 15.195073 @ 0.500000 C[0,0,1,1]
21.265073 2.557073 23.202073 @ 0.500000 C[0,0,1,1]
22.147073 2.351073 22.899073 @ 0.500000 C[0,0,1,1]
22.420073 2.542073 23.785073 @ 0.500000 C[0,0,1,1]
18.698073 3.751073 24.049073 @ 0.500000 C[0,0,1,1]
20.702073 4.339073 24.640073 @ 0.500000 C[0,0,1,1]
21.387073 4.099073 23.995073 @ 0.500000 C[0,0,1,1]
22.502073 3.473073 23.784073 @ 0.500000 C[0,0,1,1]
23.362073 2.979073 24.240073 @ 0.500000 C[0,0,1,1]
19.346073 3.260073 23.507073 @ 0.500000 C[0,0,1,1]
22.869073 4.417073 23.627073 @ 0.500000 C[0,0,1,1]
24.501073 3.718073 23.077073 @ 0.500000 C[0,0,1,1]
18.613073 5.161073 23.445073 @ 0.500000 C[0,0,1,1]
20.598073 4.962073 23.868073 @ 0.500000 C[0,0,1,1]
19.266073 5.832073 23.177073 @ 0.500000 C[0,0,1,1]
22.540073 6.149073 23.275073 @ 0.500000 C[0,0,1,1]
24.139073 5.737073 23.726073 @ 0.500000 C[0,0,1,1]
20.137073 7.134073 23.344073 @ 0.500000 C[0,0,1,1]
21.207073 7.125073 23.543073 @ 0.500000 C[0,0,1,1]
21.604073 6.280073 23.325073 @ 0.500000 C[0,0,1,1]
19.022073 7.541073 23.607073 @ 0.500000 C[0,0,1,1]
20.505073 7.905073 23.873073 @ 0.500000 C[0,0,1,1]
23.913073 7.074073 23.387073 @ 0.500000 C[0,0,1,1]
24.177073 7.800073 23.920073 @ 0.500000 C[0,0,1,1]
18.891073 8.072073 24.462073 @ 0.500000 C[0,0,1,1]
21.107073 7.704073 24.600073 @ 0.500000 C[0,0,1,1]
23.862073 8.648073 24.707073 @ 0.500000 C[0,0,1,1]
17.554073 9.091073 23.966073 @ 0.500000 C[0,0,1,1]
19.005073 8.763073 23.627073 @ 0.500000 C[0,0,1,1]
19.810073 8.956073 24.053073 @ 0.500000 C[0,0,1,1]
16.994073 9.491073 23.237073 @ 0.500000 C[0,0,1,1]
17.840073 10.041073 23.380073 @ 0.500000 C[0,0,1,1]
20.879073 9.666073 23.431073 @ 0.500000 C[0,0,1,1]
22.703073 9.794073 23.394073 @ 0.500000 C[0,0,1,1]
24.221073 9.431073 22.886073 @ 0.500000 C[0,0,1,1]
22.737073 10.799073 23.318073 @ 0.500000 C[0,0,1,1]
24.577073 10.350073 23.308073 @ 0.500000 C[0,0,1,1]
19.441073 11.480073 24.277073 @ 0.500000 C[0,0,1,1]
21.166073 11.412073 24.116073 @ 0.500000 C[0,0,1,1]
23.630073 10.618073 23.484073 @ 0.500000 C[0,0,1,1]
21.679073 12.146073 23.954073 @ 0.500000 C[0,0,1,1]
24.803073 12.215073 23.444073 @ 0.500000 C[0,0,1,1]
22.171073 1.719073 24.181073 @ 0.500000 C[0,0,1,1]
22.693073 2.521073 24.968073 @ 0.500000 C[0,0,1,1]
24.151073 2.476073 24.173073 @ 0.500000 C[0,0,1,1]
15.940073 12.376073 17.529073 @ 0.500000 C[0,0,1,1]
18.537073 3.011073 24.630073 @ 0.500000 C[0,0,1,1]
18.945073 4.568073 24.459073 @ 0.500000 C[0,0,1,1]
22.247073 4.633073 24.469073 @ 0.500000 C[0,0,1,1]
24.660073 6.561073 14.343073 @ 0.500000 C[0,0,1,1]
21.490073 5.195073 24.170073 @ 0.500000 C[0,0,1,1]
24.009073 4.407073 24.818073 @ 0.500000 C[0,0,1,1]
18.396073 6.177073 23.894073 @ 0.500000 C[0,0,1,1]
19.957073 5.960073 24.190073 @ 0.500000 C[0,0,1,1]
20.914073 6.079073 23.983073 @ 0.500000 C[0,0,1,1]
22.234073 6.217073 24.502073 @ 0.500000 C[0,0,1,1]
15.317073 12.489073 15.698073 @ 0.500000 C[0,0,1,1]
19.055073 5.773073 24.527073 @ 0.500000 C[0,0,1,1]
23.580073 6.344073 24.209073 @ 0.500000 C[0,0,1,1]
18.226073 7.087073 24.063073 @ 0.500000 C[0,0,1,1]
19.687073 7.574073 24.353073 @ 0.500000 C[0,0,1,1]
20.562073 6.608073 24.916073 @ 0.500000 C[0,0,1,1]
21.454073 6.844073 24.458073 @ 0.500000 C[0,0,1,1]
22.389073 7.152073 24.348073 @ 0.500000 C[0,0,1,1]
23.185073 7.363073 24.911073 @ 0.500000 C[0,0,1,1]
18.928073 6.771073 24.644073 @ 0.500000 C[0,0,1,1]
20.429073 9.559073 24.465073 @ 0.500000 C[0,0,1,1]
21.470073 9.033073 24.573073 @ 0.500000 C[0,0,1,1]
22.257073 8.463073 24.390073 @ 0.500000 C[0,0,1,1]
23.216073 9.082073 24.097073 @ 0.500000 C[0,0,1,1]
18.251073 9.789073 24.132073 @ 0.500000 C[0,0,1,1]
19.247073 9.885073 24.346073 @ 0.500000 C[0,0,1,1]
20.103073 10.157073 23.743073 @ 0.500000 C[0,0,1,1]
21.459073 10.166073 24.145073 @ 0.500000 C[0,0,1,1]
22.581073 9.796073 24.288073 @ 0.500000 C[0,0,1,1]
23.519073 9.867073 24.511073 @ 0.500000 C[0,0,1,1]
17.315073 10.201073 24.370073 @ 0.500000 C[0,0,1,1]
18.847073 10.718073 24.743073 @ 0.500000 C[0,0,1,1]
22.231073 10.642073 24.487073 @ 0.500000 C[0,0,1,1]
24.984073 3.067073 19.069073 @ 0.500000 C[0,0,1,1]
22.335073 11.488073 24.122073 @ 0.500000 C[0,0,1,1]
23.368073 11.075073 24.758073 @ 0.500000 C[0,0,1,1]
24.672073 5.702073 19.712073 @ 0.500000 C[0,0,1,1]
20.451073 12.421073 23.812073 @ 0.500000 C[0,0,1,1]
23.601073 11.909073 24.142073 @ 0.500000 C[0,0,1,1]
21.536073 2.369073 24.510073 @ 0.500000 C[0,0,1,1]
12.599073 8.611073 13.030073 @ 0.500000 C[0,0,1,1]
22.536073 11.254073 12.721073 @ 0.500000 C[0,0,1,1]
13.768073 9.010073 12.588073 @ 0.500000 C[0,0,1,1]
23.672073 0.200073 12.582073 @ 0.500000 C[0,0,1,1]
16.446073 3.882073 12.518073 @ 0.500000 C[0,0,1,1]
19.185073 12.840073 0.896073 @ 0.500000 C[0,0,1,1]
21.305073 13.180073 0.175073 @ 0.500000 C[0,0,1,1]
19.521073 24.351073 5.590073 @ 0.500000 C[0,0,1,1]
23.724073 17.809073 4.203073 @ 0.500000 C[0,0,1,1]
17.625073 12.745073 5.408073 @ 0.500000 C[0,0,1,1]
17.201073 13.281073 0.472073 @ 0.500000 C[0,0,1,1]
23.118073 14.197073 0.351073 @ 0.500000 C[0,0,1,1]
15.457073 12.763073 8.688073 @ 0.500000 C[0,0,1,1]
18.519073 14.443073 0.537073 @ 0.500000 C[0,0,1,1]
19.441073 13.732073 0.140073 @ 0.500000 C[0,0,1,1]
19.233073 15.256073 1.086073 @ 0.500000 C[0,0,1,1]
19.802073 15.486073 0.096073 @ 0.500000 C[0,0,1,1]
15.559073 13.375073 3.527073 @ 0.500000 C[0,0,1,1]
22.183073 12.503073 5.598073 @ 0.500000 C[0,0,1,1]
24.371073 22.581073 9.373073 @ 0.500000 C[0,0,1,1]
22.197073 16.021073 0.768073 @ 0.500000 C[0,0,1,1]
23.220073 12.837073 3.817073 @ 0.500000 C[0,0,1,1]
24.666073 21.060073 7.483073 @ 0.500000 C[0,0,1,1]
20.954073 24.280073 3.803073 @ 0.500000 C[0,0,1,1]
21.260073 24.413073 12.290073 @ 0.500000 C[0,0,1,1]
24.717073 12.542073 5.863073 @ 0.500000 C[0,0,1,1]
17.843073 12.605073 10.156073 @ 0.500000 C[0,0,1,1]
13.493073 12.563073 5.405073 @ 0.500000 C[0,0,1,1]
20.269073 24.751073 4.181073 @ 0.500000 C[0,0,1,1]
16.993073 12.504073 11.429073 @ 0.500000 C[0,0,1,1]
21.483073 12.695073 12.204073 @ 0.500000 C[0,0,1,1]
14.880073 12.819073 7.861073 @ 0.500000 C[0,0,1,1]
24.886073 21.407073 8.741073 @ 0.500000 C[0,0,1,1]
19.436073 24.610073 8.799073 @ 0.500000 C[0,0,1,1]
12.692073 14.478073 9.271073 @ 0.500000 C[0,0,1,1]
24.544073 13.787073 1.187073 @ 0.500000 C[0,0,1,1]
16.483073 12.794073 0.814073 @ 0.500000 C[0,0,1,1]
20.135073 12.600073 1.304073 @ 0.500000 C[0,0,1,1]
23.037073 13.398073 0.938073 @ 0.500000 C[0,0,1,1]
24.223073 12.710073 1.003073 @ 0.500000 C[0,0,1,1]
18.507073 13.648073 1.095073 @ 0.500000 C[0,0,1,1]
20.124073 13.366073 0.670073 @ 0.500000 C[0,0,1,1]
21.062073 13.630073 0.995073 @ 0.500000 C[0,0,1,1]
22.156073 13.661073 1.080073 @ 0.500000 C[0,0,1,1]
16.670073 13.717073 1.134073 @ 0.500000 C[0,0,1,1]
21.997073 14.732073 1.210073 @ 0.500000 C[0,0,1,1]
16.859073 12.645073 6.865073 @ 0.500000 C[0,0,1,1]
18.659073 14.594073 1.542073 @ 0.500000 C[0,0,1,1]
20.641073 15.041073 0.357073 @ 0.500000 C[0,0,1,1]
22.572073 15.171073 0.459073 @ 0.500000 C[0,0,1,1]
22.961073 14.668073 1.172073 @ 0.500000 C[0,0,1,1]
21.549073 16.746073 12.498073 @ 0.500000 C[0,0,1,1]
21.019073 15.591073 1.034073 @ 0.500000 C[0,0,1,1]
20.285073 24.843073 5.353073 @ 0.500000 C[0,0,1,1]
24.283073 24.713073 6.786073 @ 0.500000 C[0,0,1,1]
17.649073 12.879073 2.182073 @ 0.500000 C[0,0,1,1]
15.960073 16.391073 12.517073 @ 0.500000 C[0,0,1,1]
20.364073 24.534073 8.719073 @ 0.500000 C[0,0,1,1]
21.391073 24.832073 8.567073 @ 0.500000 C[0,0,1,1]
22.980073 13.027073 5.496073 @ 0.500000 C[0,0,1,1]
24.878073 13.183073 6.611073 @ 0.500000 C[0,0,1,1]
24.335073 23.115073 11.216073 @ 0.500000 C[0,0,1,1]
18.784073 13.019073 2.130073 @ 0.500000 C[0,0,1,1]
19.478073 13.708073 1.980073 @ 0.500000 C[0,0,1,1]
22.064073 12.937073 2.328073 @ 0.500000 C[0,0,1,1]
16.833073 14.162073 1.914073 @ 0.500000 C[0,0,1,1]
17.681073 14.078073 1.269073 @ 0.500000 C[0,0,1,1]
20.562073 12.916073 2.023073 @ 0.500000 C[0,0,1,1]
24.620073 13.036073 1.797073 @ 0.500000 C[0,0,1,1]
19.495073 14.331073 1.168073 @ 0.500000 C[0,0,1,1]
17.866073 14.117073 2.186073 @ 0.500000 C[0,0,1,1]
22.970073 13.920073 1.833073 @ 0.500000 C[0,0,1,1]
24.155073 14.887073 2.325073 @ 0.500000 C[0,0,1,1]
20.371073 15.395073 2.031073 @ 0.500000 C[0,0,1,1]
